id,focus,signal,slack,drag,confidence,score,lane
l001,failure width,35,33,6,25,116,watch
l002,recovery gap,35,34,6,55,147,watch
l003,runbook drift,35,35,6,85,178,watch
l004,budget pressure,35,36,18,25,95,hold
l005,failure width,35,37,18,55,126,watch
l006,recovery gap,35,38,18,85,157,watch
l007,runbook drift,35,39,34,25,66,hold
l008,budget pressure,35,40,34,55,97,hold
l009,failure width,35,41,34,85,128,watch
l010,recovery gap,60,42,6,25,175,watch
l011,runbook drift,60,43,6,55,206,ship
l012,budget pressure,60,44,6,85,237,ship
l013,failure width,60,45,18,25,154,watch
l014,recovery gap,60,46,18,55,185,ship
l015,runbook drift,60,47,18,85,216,ship
l016,budget pressure,60,48,34,25,125,watch
l017,failure width,60,32,34,55,139,watch
l018,recovery gap,60,33,34,85,170,watch
l019,runbook drift,85,34,6,25,217,ship
l020,budget pressure,85,35,6,55,248,ship
l021,failure width,85,36,6,85,279,ship
l022,recovery gap,85,37,18,25,196,ship
l023,runbook drift,85,38,18,55,227,ship
l024,budget pressure,85,39,18,85,258,ship
l025,failure width,85,40,34,25,167,watch
l026,recovery gap,85,41,34,55,198,ship
l027,runbook drift,85,42,34,85,229,ship
